order,pet_id,name,status,note
12679,484021,遁鼠,RocoData??,source=MONSTER_CONF; base_id=3021
12680,484022,遁地鼠,RocoData??,source=MONSTER_CONF; base_id=3022
12681,484023,火云斗鸡,RocoData??,source=MONSTER_CONF; base_id=3023
12682,484024,喵呜,RocoData??,source=MONSTER_CONF; base_id=3025
12683,484025,绿草精灵,RocoData??,source=MONSTER_CONF; base_id=3026
12684,484026,蒲公英娃娃,RocoData??,source=MONSTER_CONF; base_id=3027
12685,484027,冬羽雀,RocoData??,source=MONSTER_CONF; base_id=3028
12686,484028,奇丽草,RocoData??,source=MONSTER_CONF; base_id=3029
12687,484029,奇丽叶,RocoData??,source=MONSTER_CONF; base_id=3030
12688,484030,奇丽花,RocoData??,source=MONSTER_CONF; base_id=3031
12689,484031,焰火,RocoData??,source=MONSTER_CONF; base_id=3032
12690,484032,波波拉,RocoData??,source=MONSTER_CONF; base_id=3033
12691,484033,蒲公英,RocoData??,source=MONSTER_CONF; base_id=3034
12692,484034,魔草巫灵,RocoData??,source=MONSTER_CONF; base_id=3035
12693,484035,鸭吉吉,RocoData??,source=MONSTER_CONF; base_id=3036
12694,484036,岚鸟,RocoData??,source=MONSTER_CONF; base_id=3037
12695,484037,小甲虫,RocoData??,source=MONSTER_CONF; base_id=3038
12696,484038,叮叮恶魔,RocoData??,source=MONSTER_CONF; base_id=3039
12697,484039,丢丢,RocoData??,source=MONSTER_CONF; base_id=3040
12698,484040,卡卡虫,RocoData??,source=MONSTER_CONF; base_id=3041
12699,484041,卡瓦重,RocoData??,source=MONSTER_CONF; base_id=3042
12700,484042,伊贝儿,RocoData??,source=MONSTER_CONF; base_id=3043
12701,484043,伊贝粉粉,RocoData??,source=MONSTER_CONF; base_id=3044
12702,484044,锥尾羊,RocoData??,source=MONSTER_CONF; base_id=3045
12703,484045,铃兰羊,RocoData??,source=MONSTER_CONF; base_id=3046
12704,484046,花影羚羊,RocoData??,source=MONSTER_CONF; base_id=3047
12705,484047,圣光迪莫,RocoData??,source=MONSTER_CONF; base_id=3048
12706,484048,白发懒人,RocoData??,source=MONSTER_CONF; base_id=3049
12707,484049,记忆石,RocoData??,source=MONSTER_CONF; base_id=3050
12708,484050,圣草迪莫,RocoData??,source=MONSTER_CONF; base_id=3051
12709,484051,煤球憨憨,RocoData??,source=MONSTER_CONF; base_id=3052
12710,484052,害羞球球,RocoData??,source=MONSTER_CONF; base_id=3053
12711,484053,蓝衣夜灵,RocoData??,source=MONSTER_CONF; base_id=3054; base_name=害羞球球
12712,484054,板板壳,RocoData??,source=MONSTER_CONF; base_id=3055
12713,484055,咔咔壳,RocoData??,source=MONSTER_CONF; base_id=3056
12714,484056,水泡壳,RocoData??,source=MONSTER_CONF; base_id=3057
12715,484057,一窝蜂,RocoData??,source=MONSTER_CONF; base_id=3058
12716,484058,黄蜂后,RocoData??,source=MONSTER_CONF; base_id=3059
12717,484059,小灵面,RocoData??,source=MONSTER_CONF; base_id=3060
12718,484060,暗影灵面,RocoData??,source=MONSTER_CONF; base_id=3061
12719,484061,小独角兽,RocoData??,source=MONSTER_CONF; base_id=3062
12720,484062,白金独角兽,RocoData??,source=MONSTER_CONF; base_id=3063
12721,484063,幽影树,RocoData??,source=MONSTER_CONF; base_id=3064
12722,484064,忽幽狸,RocoData??,source=MONSTER_CONF; base_id=3065
12723,484065,影狸,RocoData??,source=MONSTER_CONF; base_id=3066
12724,484066,卷毛鸭,RocoData??,source=MONSTER_CONF; base_id=3067
12725,484067,锤头鹳,RocoData??,source=MONSTER_CONF; base_id=3069
12726,484068,护主犬,RocoData??,source=MONSTER_CONF; base_id=3070
12727,484069,音速犬,RocoData??,source=MONSTER_CONF; base_id=3071
12728,484070,格兰种子,RocoData??,source=MONSTER_CONF; base_id=3072
12729,484071,格兰花,RocoData??,source=MONSTER_CONF; base_id=3073
12730,484072,格兰球,RocoData??,source=MONSTER_CONF; base_id=3074
12731,484073,灵狐,RocoData??,source=MONSTER_CONF; base_id=3075
12732,484074,九尾狐,RocoData??,source=MONSTER_CONF; base_id=3076
12733,484075,尖嘴狐仙,RocoData??,source=MONSTER_CONF; base_id=3077
12734,484076,烈钻鸟,RocoData??,source=MONSTER_CONF; base_id=3078
12735,484077,长尾火鸟,RocoData??,source=MONSTER_CONF; base_id=3079
12736,484078,火羽,RocoData??,source=MONSTER_CONF; base_id=3080
12737,484079,治愈兔,RocoData??,source=MONSTER_CONF; base_id=3081
12738,484080,红丝绒,RocoData??,source=MONSTER_CONF; base_id=3082
12739,484081,可爱猿,RocoData??,source=MONSTER_CONF; base_id=3083
12740,484082,炽热猿,RocoData??,source=MONSTER_CONF; base_id=3084
12741,484083,火焰猿,RocoData??,source=MONSTER_CONF; base_id=3085
12742,484084,可立鸡,RocoData??,source=MONSTER_CONF; base_id=3086
12743,484085,晕晕鸡,RocoData??,source=MONSTER_CONF; base_id=3087
12744,484086,绅士鸡,RocoData??,source=MONSTER_CONF; base_id=3088
12745,484087,武者鸡,RocoData??,source=MONSTER_CONF; base_id=3089
12746,484088,火尾瓦特,RocoData??,source=MONSTER_CONF; base_id=3090
12747,484089,火尾战士,RocoData??,source=MONSTER_CONF; base_id=3091
12748,484090,烈火守护,RocoData??,source=MONSTER_CONF; base_id=3092
12749,484091,呆小路,RocoData??,source=MONSTER_CONF; base_id=3093
12750,484092,舞动路路,RocoData??,source=MONSTER_CONF; base_id=3094
12751,484093,白发路路,RocoData??,source=MONSTER_CONF; base_id=3095
12752,484094,灵蔓草王,RocoData??,source=MONSTER_CONF; base_id=3097
12753,484095,绿耳松鼠,RocoData??,source=MONSTER_CONF; base_id=3098
12754,484096,抱枕松鼠,RocoData??,source=MONSTER_CONF; base_id=3099
12755,484097,蹦床松鼠,RocoData??,source=MONSTER_CONF; base_id=3100
12756,484098,动力猿,RocoData??,source=MONSTER_CONF; base_id=3101
12757,484099,瞌睡王,RocoData??,source=MONSTER_CONF; base_id=3102
12758,484100,布是石,RocoData??,source=MONSTER_CONF; base_id=3103
12759,484101,布是岩,RocoData??,source=MONSTER_CONF; base_id=3104
12760,484102,布克棱岩,RocoData??,source=MONSTER_CONF; base_id=3105
12761,484103,石肤蜥,RocoData??,source=MONSTER_CONF; base_id=3106
12762,484104,石刺蜥,RocoData??,source=MONSTER_CONF; base_id=3107
12763,484105,石冠王蜥,RocoData??,source=MONSTER_CONF; base_id=3108
12764,484106,仪使者,RocoData??,source=MONSTER_CONF; base_id=3109
12765,484107,仪式之星,RocoData??,source=MONSTER_CONF; base_id=3110
12766,484108,仪式巨像,RocoData??,source=MONSTER_CONF; base_id=3111
12767,484109,甜田螺,RocoData??,source=MONSTER_CONF; base_id=3112
12768,484110,壳乙螺,RocoData??,source=MONSTER_CONF; base_id=3113
12769,484111,卡洛儿,RocoData??,source=MONSTER_CONF; base_id=3114
12770,484112,风铃鲨,RocoData??,source=MONSTER_CONF; base_id=3115
12771,484113,蓝蝶鲨,RocoData??,source=MONSTER_CONF; base_id=3116
12772,484114,彩蝶鲨,RocoData??,source=MONSTER_CONF; base_id=3117
12773,484115,果冻,RocoData??,source=MONSTER_CONF; base_id=3118
12774,484116,翡翠水母,RocoData??,source=MONSTER_CONF; base_id=3119
12775,484117,琉璃水母,RocoData??,source=MONSTER_CONF; base_id=3120
12776,484118,大耳帽兜,RocoData??,source=MONSTER_CONF; base_id=3121
12777,484119,帽兜娃娃,RocoData??,source=MONSTER_CONF; base_id=3122
12778,484120,雪影娃娃,RocoData??,source=MONSTER_CONF; base_id=3123
12779,484121,脆筒甜甜,RocoData??,source=MONSTER_CONF; base_id=3124
12780,484122,香草甜甜,RocoData??,source=MONSTER_CONF; base_id=3125
12781,484123,圣代甜甜,RocoData??,source=MONSTER_CONF; base_id=3126
12782,484124,小狮鹫,RocoData??,source=MONSTER_CONF; base_id=3127
12783,484125,神圣狮鹫,RocoData??,source=MONSTER_CONF; base_id=3128
12784,484126,皇家狮鹫,RocoData??,source=MONSTER_CONF; base_id=3129
12785,484127,圆眼蜘蛛,RocoData??,source=MONSTER_CONF; base_id=3130
12786,484128,尖角蜘蛛,RocoData??,source=MONSTER_CONF; base_id=3131
12787,484129,芋香巨角蛛,RocoData??,source=MONSTER_CONF; base_id=3132
12788,484130,小螂,RocoData??,source=MONSTER_CONF; base_id=3133
12789,484131,兵螂,RocoData??,source=MONSTER_CONF; base_id=3134
12790,484132,飞天刀螂,RocoData??,source=MONSTER_CONF; base_id=3135
12791,484133,毛毛,RocoData??,source=MONSTER_CONF; base_id=3136
12792,484134,爬爬,RocoData??,source=MONSTER_CONF; base_id=3137
12793,484135,化蝶,RocoData??,source=MONSTER_CONF; base_id=3138
12794,484136,小草虫,RocoData??,source=MONSTER_CONF; base_id=3139
12795,484137,草衣虫,RocoData??,source=MONSTER_CONF; base_id=3140
12796,484138,花衣蝶,RocoData??,source=MONSTER_CONF; base_id=3141
12797,484139,小夜,RocoData??,source=MONSTER_CONF; base_id=3142
12798,484140,紫夜,RocoData??,source=MONSTER_CONF; base_id=3143
12799,484141,朔夜伊芙,RocoData??,source=MONSTER_CONF; base_id=3144
12800,484142,小灵菇,RocoData??,source=MONSTER_CONF; base_id=3145
12801,484143,幻灵菇,RocoData??,source=MONSTER_CONF; base_id=3146
12802,484144,幻影灵菇,RocoData??,source=MONSTER_CONF; base_id=3147
12803,484145,空空颅,RocoData??,source=MONSTER_CONF; base_id=3148
12804,484146,夜宿颅,RocoData??,source=MONSTER_CONF; base_id=3149
12805,484147,夜枭,RocoData??,source=MONSTER_CONF; base_id=3150
12806,484148,多多,RocoData??,source=MONSTER_CONF; base_id=3151
12807,484149,多啦多,RocoData??,source=MONSTER_CONF; base_id=3152
12808,484150,古啦多,RocoData??,source=MONSTER_CONF; base_id=3153
12809,484151,裘洛,RocoData??,source=MONSTER_CONF; base_id=3154
12810,484152,裘力,RocoData??,source=MONSTER_CONF; base_id=3155
12811,484153,裘卡,RocoData??,source=MONSTER_CONF; base_id=3156
12812,484154,花魁蜂后,RocoData??,source=MONSTER_CONF; base_id=3157
12813,484155,武斗酷猫,RocoData??,source=MONSTER_CONF; base_id=3158
12814,484156,紫蔓宝宝,RocoData??,source=MONSTER_CONF; base_id=3159
12815,484157,紫蔓祭祀,RocoData??,source=MONSTER_CONF; base_id=3160
12816,484158,春团,RocoData??,source=MONSTER_CONF; base_id=3161
12817,484159,春兔,RocoData??,source=MONSTER_CONF; base_id=3162
12818,484160,伏地兽,RocoData??,source=MONSTER_CONF; base_id=3165
12819,484161,贪食鼹,RocoData??,source=MONSTER_CONF; base_id=3166
12820,484162,巨噬针鼹,RocoData??,source=MONSTER_CONF; base_id=3167
12821,484163,阿布,RocoData??,source=MONSTER_CONF; base_id=3168
12822,484164,超能阿布,RocoData??,source=MONSTER_CONF; base_id=3169
12823,484165,石石,RocoData??,source=MONSTER_CONF; base_id=3170
12824,484166,巨灵石,RocoData??,source=MONSTER_CONF; base_id=3171
12825,484167,雪豆丁,RocoData??,source=MONSTER_CONF; base_id=3172
12826,484168,雪蛮人,RocoData??,source=MONSTER_CONF; base_id=3173
12827,484169,雪巨人,RocoData??,source=MONSTER_CONF; base_id=3174
12828,484170,咔咔羽毛,RocoData??,source=MONSTER_CONF; base_id=3175
12829,484171,咔咔雀,RocoData??,source=MONSTER_CONF; base_id=3176
12830,484172,咔咔鸟,RocoData??,source=MONSTER_CONF; base_id=3177
12831,484173,矮脚爬爬,RocoData??,source=MONSTER_CONF; base_id=3178
12832,484174,恶魔红钻,RocoData??,source=MONSTER_CONF; base_id=3179
12833,484175,小帕尔,RocoData??,source=MONSTER_CONF; base_id=3180
12834,484176,帕尔萨斯,RocoData??,source=MONSTER_CONF; base_id=3181
12835,484177,龙息帕尔,RocoData??,source=MONSTER_CONF; base_id=3182
12836,484178,瑰眼仔,RocoData??,source=MONSTER_CONF; base_id=3183
12837,484179,耳翎瑰魅,RocoData??,source=MONSTER_CONF; base_id=3184
12838,484180,邪眼巨魔,RocoData??,source=MONSTER_CONF; base_id=3185
12839,484181,小光,RocoData??,source=MONSTER_CONF; base_id=3186
12840,484182,迷迷眼,RocoData??,source=MONSTER_CONF; base_id=3187
12841,484183,拉特,RocoData??,source=MONSTER_CONF; base_id=3188
12842,484184,酷拉,RocoData??,source=MONSTER_CONF; base_id=3189
12843,484185,电咩咩,RocoData??,source=MONSTER_CONF; base_id=3190
12844,484186,粉咩咩,RocoData??,source=MONSTER_CONF; base_id=3191
12845,484187,电球咩咩,RocoData??,source=MONSTER_CONF; base_id=3192
12846,484188,小星光,RocoData??,source=MONSTER_CONF; base_id=3193
12847,484189,星光狮,RocoData??,source=MONSTER_CONF; base_id=3194
12848,484190,闪电环,RocoData??,source=MONSTER_CONF; base_id=3195
12849,484191,刺电环,RocoData??,source=MONSTER_CONF; base_id=3196
12850,484192,荆棘电环,RocoData??,source=MONSTER_CONF; base_id=3197
12851,484193,粉粉星,RocoData??,source=MONSTER_CONF; base_id=3198
12852,484194,小皮球,RocoData??,source=MONSTER_CONF; base_id=3199
12853,484195,机械方方,RocoData??,source=MONSTER_CONF; base_id=3200
12854,484196,多彩方方,RocoData??,source=MONSTER_CONF; base_id=3201
12855,484197,立方人,RocoData??,source=MONSTER_CONF; base_id=3202
12856,484198,贝瑟,RocoData??,source=MONSTER_CONF; base_id=3203
12857,484199,贝加尔,RocoData??,source=MONSTER_CONF; base_id=3204
12858,484200,贝古斯,RocoData??,source=MONSTER_CONF; base_id=3205
12859,484201,多西,RocoData??,source=MONSTER_CONF; base_id=3206
12860,484202,库多西,RocoData??,source=MONSTER_CONF; base_id=3207
12861,484203,波多西,RocoData??,source=MONSTER_CONF; base_id=3208
12862,484204,小翼龙,RocoData??,source=MONSTER_CONF; base_id=3209
12863,484205,翼龙,RocoData??,source=MONSTER_CONF; base_id=3210
12864,484206,伊雷龙,RocoData??,source=MONSTER_CONF; base_id=3211
12865,484208,黑炎宝宝,RocoData??,source=MONSTER_CONF; base_id=3213
12866,484209,黑炎,RocoData??,source=MONSTER_CONF; base_id=3214
12867,484210,海豹战士,RocoData??,source=MONSTER_CONF; base_id=3215
12868,484211,海豹船长,RocoData??,source=MONSTER_CONF; base_id=3216
12869,484212,呼拉猫,RocoData??,source=MONSTER_CONF; base_id=3217
12870,484213,增肌猫,RocoData??,source=MONSTER_CONF; base_id=3218
12871,484214,健猫教练,RocoData??,source=MONSTER_CONF; base_id=3219
12872,484215,古钟蛇,RocoData??,source=MONSTER_CONF; base_id=3225
12873,484216,寒音蛇,RocoData??,source=MONSTER_CONF; base_id=3226
12874,484217,菊花梨,RocoData??,source=MONSTER_CONF; base_id=3227
12875,484218,友爱天天,RocoData??,source=MONSTER_CONF; base_id=3228
12876,484219,友爱星飞,RocoData??,source=MONSTER_CONF; base_id=3229
12877,484220,加灵,RocoData??,source=MONSTER_CONF; base_id=3230
12878,484221,加益,RocoData??,source=MONSTER_CONF; base_id=3231
12879,484222,加尔,RocoData??,source=MONSTER_CONF; base_id=3232
12880,484223,加尔,RocoData??,source=MONSTER_CONF; base_id=3233
12881,484224,牵线木偶,RocoData??,source=MONSTER_CONF; base_id=3234
12882,484225,帅帅魔偶,RocoData??,source=MONSTER_CONF; base_id=3235
12883,484226,超能球球,RocoData??,source=MONSTER_CONF; base_id=3236
12884,484227,小怂猫,RocoData??,source=MONSTER_CONF; base_id=3237
12885,484228,怒目怂猫,RocoData??,source=MONSTER_CONF; base_id=3238
12886,484229,哭哭菇,RocoData??,source=MONSTER_CONF; base_id=3239
12887,484230,怖须菇,RocoData??,source=MONSTER_CONF; base_id=3240
12888,484231,怖哭菇,RocoData??,source=MONSTER_CONF; base_id=3241
12889,484232,呆火鸟,RocoData??,source=MONSTER_CONF; base_id=3242
12890,484233,喷火鸟,RocoData??,source=MONSTER_CONF; base_id=3243
12891,484234,绒绒,RocoData??,source=MONSTER_CONF; base_id=3244
12892,484235,小绒茧,RocoData??,source=MONSTER_CONF; base_id=3245
12893,484236,绒仙子,RocoData??,source=MONSTER_CONF; base_id=3246
12894,484237,绿洲象,RocoData??,source=MONSTER_CONF; base_id=3248
12895,484238,流星猛犸,RocoData??,source=MONSTER_CONF; base_id=3249
12896,484239,小鹬,RocoData??,source=MONSTER_CONF; base_id=3250
12897,484240,鄙目鹬,RocoData??,source=MONSTER_CONF; base_id=3251
12898,484241,高脚鹬,RocoData??,source=MONSTER_CONF; base_id=3252
12899,484242,速粒小子,RocoData??,source=MONSTER_CONF; base_id=3253
12900,484243,速粒冲锋,RocoData??,source=MONSTER_CONF; base_id=3254
12901,484244,奔波鼠,RocoData??,source=MONSTER_CONF; base_id=3255
12902,484245,流浪鼠,RocoData??,source=MONSTER_CONF; base_id=3256
12903,484246,布鲁斯,RocoData??,source=MONSTER_CONF; base_id=3257
12904,484247,雪顶布鲁斯,RocoData??,source=MONSTER_CONF; base_id=3258
12905,484248,冰钻布鲁斯,RocoData??,source=MONSTER_CONF; base_id=3259
12906,484249,古拉海象,RocoData??,source=MONSTER_CONF; base_id=3260
12907,484250,大古拉海象,RocoData??,source=MONSTER_CONF; base_id=3261
12908,484251,呼呼猪,RocoData??,source=MONSTER_CONF; base_id=3262
12909,484252,獠牙猪,RocoData??,source=MONSTER_CONF; base_id=3263
12910,484253,卡波,RocoData??,source=MONSTER_CONF; base_id=3264
12911,484254,卡拉波斯,RocoData??,source=MONSTER_CONF; base_id=3265
12912,484255,胆小鳗鱼,RocoData??,source=MONSTER_CONF; base_id=3266
12913,484256,闪电鳗鱼,RocoData??,source=MONSTER_CONF; base_id=3267
12914,484257,大头骨龙,RocoData??,source=MONSTER_CONF; base_id=3268
12915,484258,寂灭骨龙,RocoData??,source=MONSTER_CONF; base_id=3269
12916,484262,绿翼鸟,RocoData??,source=MONSTER_CONF; base_id=3276
12917,484263,魔翼鸟,RocoData??,source=MONSTER_CONF; base_id=3277
12918,484264,魔眷鸟,RocoData??,source=MONSTER_CONF; base_id=3278
12919,484265,冬羽雀,RocoData??,source=MONSTER_CONF; base_id=3282
12920,484266,冬羽雀,RocoData??,source=MONSTER_CONF; base_id=3283
12921,484267,冬羽雀,RocoData??,source=MONSTER_CONF; base_id=3284
12922,484268,岚鸟,RocoData??,source=MONSTER_CONF; base_id=3285
12923,484269,岚鸟,RocoData??,source=MONSTER_CONF; base_id=3286
12924,484270,岚鸟,RocoData??,source=MONSTER_CONF; base_id=3287
12925,484271,丢丢,RocoData??,source=MONSTER_CONF; base_id=3288
12926,484272,丢丢,RocoData??,source=MONSTER_CONF; base_id=3289
12927,484273,丢丢,RocoData??,source=MONSTER_CONF; base_id=3290
12928,484274,卡卡虫,RocoData??,source=MONSTER_CONF; base_id=3291
12929,484275,卡卡虫,RocoData??,source=MONSTER_CONF; base_id=3292
12930,484276,卡卡虫,RocoData??,source=MONSTER_CONF; base_id=3293
12931,484277,卡瓦重,RocoData??,source=MONSTER_CONF; base_id=3294
12932,484278,卡瓦重,RocoData??,source=MONSTER_CONF; base_id=3295
12933,484279,卡瓦重,RocoData??,source=MONSTER_CONF; base_id=3296
12934,484280,蹦蹦种子,RocoData??,source=MONSTER_CONF; base_id=3297
12935,484281,蹦蹦种子,RocoData??,source=MONSTER_CONF; base_id=3298
12936,484282,蹦蹦种子,RocoData??,source=MONSTER_CONF; base_id=3299
12937,484283,蹦蹦草,RocoData??,source=MONSTER_CONF; base_id=3300
12938,484284,蹦蹦草,RocoData??,source=MONSTER_CONF; base_id=3301
12939,484285,蹦蹦草,RocoData??,source=MONSTER_CONF; base_id=3302
12940,484286,蹦蹦花,RocoData??,source=MONSTER_CONF; base_id=3303
12941,484287,蹦蹦花,RocoData??,source=MONSTER_CONF; base_id=3304
12942,484288,蹦蹦花,RocoData??,source=MONSTER_CONF; base_id=3305
12943,484289,矿晶虫,RocoData??,source=MONSTER_CONF; base_id=3307
12944,484290,晶石蜗,RocoData??,source=MONSTER_CONF; base_id=3308
12945,484291,犀角鸟,RocoData??,source=MONSTER_CONF; base_id=3309
12946,484292,光纤兽,RocoData??,source=MONSTER_CONF; base_id=3310
12947,484293,疾光千兽,RocoData??,source=MONSTER_CONF; base_id=3311
12948,484294,小鼠獭,RocoData??,source=MONSTER_CONF; base_id=3315
12949,484295,燕尾獭,RocoData??,source=MONSTER_CONF; base_id=3316
12950,484296,卷胡巨獭,RocoData??,source=MONSTER_CONF; base_id=3317
12951,484297,粉星仔,RocoData??,source=MONSTER_CONF; base_id=3319
12952,484298,觅觅蝠,RocoData??,source=MONSTER_CONF; base_id=3321
12953,484299,海盔虫,RocoData??,source=MONSTER_CONF; base_id=3330
12954,484300,刺盔虫,RocoData??,source=MONSTER_CONF; base_id=3331
12955,484301,千棘盔,RocoData??,source=MONSTER_CONF; base_id=3332
12956,484302,雪娃娃,RocoData??,source=MONSTER_CONF; base_id=3333
12957,484303,冰封怨灵,RocoData??,source=MONSTER_CONF; base_id=3334
12958,484304,雪灵,RocoData??,source=MONSTER_CONF; base_id=3335
12959,484305,乖乖鹄,RocoData??,source=MONSTER_CONF; base_id=3344
12960,484306,蓝珠天鹅,RocoData??,source=MONSTER_CONF; base_id=3345
12961,484307,芽眼魔,RocoData??,source=MONSTER_CONF; base_id=3347
12962,484308,叶眼魔,RocoData??,source=MONSTER_CONF; base_id=3348
12963,484309,红绒十字,RocoData??,source=MONSTER_CONF; base_id=3350
